TSNE1,TSNE2,TSNE3,Label
-4.1606164,-13.982144,-24.367277,10
12.3153105,-17.717606,5.3742976,0
-26.639921,-0.208282,6.793291,0
-6.3708706,-24.950136,10.045357,0
28.265375,-1.4896849,12.316128,4
-18.220078,-15.9768305,-8.6485615,0
4.606261,0.9728272,-2.533713,0
12.616149,9.764793,2.488904,0
-6.263522,13.8444805,15.080821,0
-16.095295,4.6500196,19.336409,0
-15.241417,-12.860993,-18.98426,10
12.499067,-6.7299995,-6.0693326,0
11.800431,0.20001249,-1.350894,0
-20.11614,-9.583182,3.485317,0
-2.4733872,19.503592,-12.447976,0
-10.977934,-27.722982,1.5330249,0
-12.478448,13.790244,-0.38396162,0
18.356752,-0.8157162,-0.044762865,0
-6.548354,20.351164,-0.050243277,0
4.0846205,1.4800789,23.41102,0
22.483038,11.963433,11.529724,4
-13.4585495,14.769306,-10.958716,0
-1.4158982,5.6854086,-6.2211866,0
-22.72672,9.775377,5.5697107,0
-1.3468353,8.4032955,-8.965406,0
0.11291399,21.275404,-7.9446483,0
25.008965,12.634795,6.7985377,4
-0.84146965,8.393405,-4.996584,0
3.8159084,-16.705624,-3.4615307,0
-18.136513,-9.793122,3.1291401,0
15.553249,-17.695658,3.9381905,0
-2.82363,17.749535,-6.2284784,0
19.22713,-12.154272,13.204073,2
-5.980538,1.2050622,0.8802104,0
9.09032,10.847298,16.908571,0
10.851027,-7.373911,-10.098501,0
3.3853388,8.837179,15.207132,0
21.180384,5.768912,-1.069391,0
-8.750564,23.536547,-1.6709028,0
13.053252,0.4206449,6.617279,0
-11.126338,4.56142,1.5531924,0
-14.367636,5.1866465,-9.457792,0
-10.562228,5.4656377,15.973793,0
12.591229,0.5851788,-1.2668244,0
5.043764,22.519053,4.01424,0
-17.1233,-13.474878,10.13083,0
-16.968534,9.902231,-9.163762,0
19.930857,7.97881,-6.107895,0
23.565397,3.9663885,-3.432881,0
-8.13089,6.420868,-20.815804,0
-12.427542,-0.17771521,-16.198666,0
-14.613518,10.695293,-9.033721,0
14.068321,6.5805745,-6.814713,0
-11.728586,-4.1486597,20.506441,0
-7.1828465,0.5032758,-13.353172,0
-7.146656,8.835382,20.189688,0
-23.604212,8.890289,5.289471,0
25.030912,4.4447427,7.3884444,4
-2.2942917,-6.738788,-4.154945,0
-7.858992,-17.959356,-17.52285,0
-11.155674,-5.8100824,7.218114,0
16.861767,-8.6825075,-3.9972525,0
-12.523654,-1.2097456,9.579889,0
-0.3599123,-2.2098591,-14.892605,0
4.0515785,-13.074205,2.3320005,0
-12.264489,-6.2054057,5.6755576,0
23.330711,1.5542271,-1.4144261,0
-5.7322345,1.4147943,-1.0492519,0
8.150248,5.864711,11.216428,6
23.176357,-7.975458,7.488421,4
-9.213923,-6.814636,17.224848,0
23.26366,-7.041602,15.788931,4
-0.0413737,-6.101199,27.947191,0
4.2965097,-15.339903,2.7840896,0
-0.13505714,-6.3099813,11.827837,4
-16.746733,-13.9066105,10.011664,0
-21.40812,-6.3826313,6.7129836,0
22.441082,11.785318,11.569167,4
19.775377,-13.955239,16.221436,2
24.45208,3.7145689,-3.5935655,0
-6.3652124,5.72911,0.6723339,0
-12.24705,5.2740207,-19.595413,0
1.0181308,21.277822,-4.607805,0
-10.076759,0.11034353,-17.310839,0
-22.895792,5.611589,-7.4346,0
-12.712758,20.222013,7.4555936,0
8.921564,-4.216276,-7.313091,0
16.492426,9.416354,5.081594,0
21.834446,-6.9082036,15.466338,4
17.989252,10.190355,-0.7140568,0
-2.5885818,-4.6051893,11.60707,4
8.647502,-7.9218116,23.0138,0
8.8740425,-7.650615,-1.7891439,0
6.731223,0.885636,-9.492529,0
-9.1162195,10.685161,6.2074447,0
4.0878325,23.970486,6.7807302,0
4.5858626,19.389385,1.7464347,0
11.020049,2.2672787,-26.450588,2
5.8696604,23.336573,10.004424,0
-4.7788563,-0.4360241,-10.246362,0
16.43458,3.436823,-1.4625974,0
1.0016718,23.366327,-7.909529,0
16.546587,-8.941549,-13.735264,0
17.959606,-10.999479,-5.632657,0
16.317318,-7.4208503,-16.184456,0
-9.0366335,1.8053,2.3440247,0
19.954445,-13.351268,15.958417,2
-1.530217,15.517456,-5.73251,0
-12.58646,-2.4323356,-6.670044,0
0.80093926,-9.325958,16.571857,2
-0.23164797,-21.117931,2.0769093,0
0.8901862,-19.895555,2.533406,0
2.8214922,1.5959713,24.115675,0
-19.176416,-15.325371,-8.553143,0
13.614851,11.512851,-4.1582994,0
10.657824,7.762334,-12.508772,3
-9.5016,0.20457838,-22.33987,0
5.5381556,22.996862,8.459266,0
-11.685316,26.19397,-5.5240884,0
9.661673,3.547964,-27.680964,2
-0.0062289806,-13.726164,-18.617918,10
-6.322009,-2.0022101,10.422836,0
-6.5772934,-13.217928,11.922296,0
-8.895164,6.4624996,13.73276,0
23.262995,7.4247155,13.718139,4
-8.070924,0.53217983,-13.715122,0
7.5292625,14.850294,5.8540096,0
4.1948166,1.5997617,23.201853,0
-11.328173,-14.233092,-15.121989,10
14.854261,-17.677267,4.2473664,0
-6.159595,-25.136412,9.874662,0
-10.506716,-20.324919,-0.1677654,0
19.649448,-1.5773048,-7.8625126,0
8.2816925,23.357332,10.368935,0
19.921629,-3.72749,8.787457,4
-11.147862,-1.8597533,17.304867,0
1.1858554,18.248196,12.859674,0
5.54939,-10.211356,-26.103804,10
-17.753922,-8.71382,-3.73102,0
8.612582,-9.787116,22.325056,0
-4.1506586,-14.092425,-24.050816,10
-4.639819,-3.9317775,24.211239,0
12.916662,-17.68578,5.105655,0
14.596591,-3.8829896,-6.6360035,0
-20.683542,3.8972015,-7.6564507,0
6.3742,1.135628,-9.609122,0
19.66415,8.379531,-8.087687,0
-9.333246,21.637554,6.335373,0
-7.763569,-10.718633,-12.348921,10
8.546084,-8.417821,-16.613914,0
-3.2414882,0.39555588,9.909266,0
-9.04064,13.394149,3.9871216,0
5.094584,-18.00205,13.713226,7
-10.240224,-3.9375093,20.516535,3
-10.240224,-3.9375093,20.516535,3
-2.8547869,-4.105836,11.573115,4
-18.117727,-2.1420653,-0.6189342,0
8.546403,-8.4175825,-16.614197,0
-4.277259,-8.608681,-3.6726716,0
-3.1048446,-0.5532943,-14.042339,0
-0.7059616,-16.202814,4.643872,0
-10.5967045,5.4295144,16.314857,0
6.396453,12.014441,17.111942,0
-5.4730215,0.82677776,-12.124707,0
-21.631437,-8.683271,5.021158,0
-4.774731,5.3877606,2.1281414,0
-17.056799,-16.586319,-8.619525,0
-13.62383,9.741496,-8.974952,0
1.8186344,1.1244326,27.750639,0
0.15442784,-18.616852,5.07829,0
-14.708019,6.0646205,-19.077673,0
-14.119522,-3.7726595,7.5059795,0
0.4905308,-20.627386,15.9543085,0
18.047968,-11.737763,13.870759,2
13.383203,-12.2923975,-17.856476,0
27.540356,-2.0876153,10.578829,4
-14.033078,-17.005257,9.901441,0
-0.9386003,19.824427,7.4430647,0
7.0707765,0.7137644,-9.179487,0
22.413609,-3.1003573,-4.014872,0
14.919359,6.5635624,-8.453139,0
4.643928,9.339026,19.41775,0
4.1816015,-10.361647,-8.869423,0
0.9710804,-19.853529,1.8384323,0
-1.7122062,-7.486029,24.144491,2
-23.387768,-9.375471,-5.5339537,0
16.516508,6.822171,4.417108,0
-1.9020042,24.551891,-12.002225,0
-8.154998,-16.5792,-9.456766,0
18.557245,5.3561316,-4.8985023,0
-7.5126987,6.7583885,14.313027,0
-2.9684,-0.6165189,11.454035,0
15.02712,-2.2800176,-4.5590444,0
25.53654,11.19449,8.24749,4
-4.455355,-1.1199414,14.718183,2
-10.404858,16.885916,6.9511595,0
23.779749,-1.1500491,0.35180447,0
8.2591305,6.204931,-24.349775,2
-8.371321,-6.443423,-0.3033344,0
21.251993,6.2346044,-8.25362,0
-19.68258,0.47364515,-1.7649926,0
1.2035364,17.374681,11.007245,0
16.665968,4.2360573,0.05002217,0
6.29588,0.22000824,-8.573114,0
-0.42908743,-13.593013,-18.903765,10
-1.5118426,21.554274,-12.601646,0
0.86139655,-10.829634,-27.859064,10
7.8947406,-6.1789417,13.006612,0
-12.406254,13.381632,-0.0066171605,0
5.412036,24.691061,11.115922,0
19.85692,-1.7071612,18.680632,4
9.842412,-6.8128157,14.208706,0
22.449795,10.811935,12.170404,4
15.506053,-13.69345,-10.330676,0
-22.867424,11.233774,4.379719,0
15.593759,-0.86224806,-6.8479385,0
-1.2334554,17.922678,7.087391,0
1.3758497,-12.501852,-22.72092,10
2.1929235,1.5583872,28.369232,0
-2.9315636,-14.288602,-21.705181,10
-6.6351695,13.890212,14.370306,0
-17.304113,-10.20985,-1.8150561,0
14.444758,-11.952728,5.352016,0
13.828458,-7.4259067,5.555653,0
-2.5340815,21.889482,-9.266851,0
-9.641745,2.6186502,-0.12802023,0
-9.239666,-19.813738,-15.193229,0
15.694651,9.240992,2.492528,0
-15.562216,5.9410653,-9.638988,0
3.8195267,1.7915846,-9.7403755,0
11.06881,12.826717,-4.3803864,0
17.32665,-8.473161,-14.681052,0
23.823862,5.1060376,8.695577,4
18.890547,1.3285631,-10.526901,0
1.4489775,14.854454,-4.350599,0
-26.674831,-9.445116,1.6511003,0
-0.769752,24.974968,-13.997215,0
-13.922858,16.398142,6.506511,0
6.7799535,-19.648193,-5.7603793,0
-1.1710006,-11.084008,-7.0092425,0
-12.778945,-20.780329,-0.054400533,0
-4.6643662,12.966084,20.3443,0
24.764244,13.994274,9.82678,4
-5.6969576,11.195236,-20.377007,0
17.822298,12.468271,-5.8755903,0
-7.765477,7.3283453,13.050153,0
18.319063,9.875866,-9.097736,0
0.9477296,20.326572,5.248363,0
0.6609079,-20.64526,15.441144,0
5.7131596,16.49728,-11.715827,0
21.642744,-6.757496,15.377917,4
-2.7265775,-4.059145,5.9583073,0
-1.4899286,21.650581,-12.680451,0
-9.524918,-11.508573,15.761257,0
-6.3198156,19.022865,1.5881355,0
19.279743,3.1011283,-9.9967,0
5.6692114,-4.543866,16.427486,0
-27.006664,-10.019094,1.9604828,0
-12.471337,4.544757,-23.289322,0
-2.3907025,-14.244705,-20.98051,10
-20.89637,-10.067098,0.8354287,0
9.45304,-8.728715,23.108585,0
-9.928858,2.5522742,0.41667378,0
-6.419446,16.896118,2.8321912,0
11.036431,12.510622,-9.93306,0
18.835299,-16.738253,15.578906,2
-25.040796,-8.486446,-4.2244244,0
-10.645101,4.298911,0.3073218,0
-3.9438546,16.527132,-8.324528,0
-14.780551,5.043114,18.547508,0
1.3599986,10.999301,-1.7991192,0
-13.753469,13.681646,-10.256309,0
5.103543,1.914009,-9.682714,0
-18.27985,-24.233492,2.140644,0
6.4653525,4.2486353,6.913777,0
11.735604,13.763128,-5.3950186,0
23.427477,0.38151088,-0.9744584,0
-4.6869197,12.801591,21.795841,0
-22.923275,3.0463293,-6.220579,0
-26.354733,-0.40573543,6.889756,0
-7.457553,-26.90154,3.6293015,0
6.725761,-3.243713,13.359155,0
-5.1391716,-11.02812,8.793839,0
-13.88353,22.516165,3.667148,0
-1.2292925,-14.017133,-4.506794,0
5.871173,-10.314616,-26.032164,10
-11.883345,23.77275,-0.09621747,0
-15.680931,-16.396488,-3.3523116,0
2.948452,-22.23159,-5.9255,0
-3.4003856,-3.0033314,6.6365714,0
-10.078706,16.783062,6.81257,0
-16.270212,-25.602114,2.502977,0
13.652506,-5.04279,-6.0753727,0
13.874383,11.598261,-5.3712215,0
-13.395534,16.976494,-1.6930478,0
1.3401592,15.8466015,-3.92192,0
7.8581233,7.901141,-24.78025,2
-1.5994693,-12.918908,-1.4693203,0
10.848387,-8.078271,-10.455318,0
23.898783,4.639889,8.40358,4
10.809279,-3.841064,-14.787866,0
-18.131659,1.076607,16.868668,0
19.64576,6.570926,-0.82027155,0
9.322453,-9.280505,-0.7066154,0
-6.1653953,8.1982,-21.778648,0
5.5854945,16.320103,-10.176266,0
13.0766325,-12.885782,-1.4752469,4
11.864969,-8.9527445,-12.330126,0
-7.702555,15.13328,5.3067913,0
-13.32921,5.798611,11.999329,0
12.357466,-3.6573226,-4.6464887,0
-10.828965,-4.0645714,18.986555,0
-10.919839,0.9367213,-16.065792,0
-12.507448,11.02477,-9.514569,0
-19.5825,-0.9748297,-3.08142,0
-6.9624076,9.184757,20.543324,0
-2.0069022,-5.5863566,-3.3781142,0
-18.132517,1.0768479,16.868189,0
-18.203703,-9.788274,3.13921,0
4.3228827,-15.299148,2.7934666,0
18.024136,-0.9131513,-4.085966,0
19.77266,7.238716,-6.9056015,0
-15.41075,-16.097475,-4.040795,0
-7.634424,6.696663,14.213118,0
11.468063,-13.602288,-2.8529577,4
7.835652,-5.9983854,13.414715,0
17.31687,-8.452746,-14.58167,0
-8.885124,5.7370763,-19.068848,0
-7.2164435,-1.5882052,-23.24538,0
15.508849,9.901778,3.6333768,0
8.346375,7.429889,-22.399857,2
-10.09999,-21.714546,11.378243,0
14.50881,4.3917217,18.419153,4
-18.196856,-15.637859,-9.03691,0
-26.382332,-0.37918624,6.8568363,0
-1.9260309,-6.465794,-4.4645596,0
-13.799296,14.525163,6.230462,0
19.429838,5.071115,-11.041254,0
-23.50071,8.537453,4.2354717,0
-13.768543,-3.99174,7.2388105,0
-6.5130515,17.636736,2.5748053,0
12.306369,-4.1572275,-3.9596617,0
-5.9625773,10.095838,-19.743,0
-14.903359,-7.337768,-12.86697,0
18.0069,12.253722,-6.0257163,0
19.272053,11.7139845,-8.855915,0
9.217867,-3.8196318,-17.739746,0
3.3952634,3.5596914,-28.911476,2
-2.1675572,-18.333261,14.763427,0
22.228172,15.942091,7.2358804,4
-21.815765,3.5006044,-7.4928875,0
-15.595274,-11.689853,-17.29068,10
15.80132,3.6100204,15.781752,4
0.61527073,21.474035,-6.982769,0
20.7963,-5.2519083,7.6377892,4
-16.69499,0.5535218,-2.6240828,0
-15.906245,-25.698244,-0.6421932,0
-24.382723,-9.221896,-7.1354,0
10.8455715,5.431038,-11.604493,0
3.9881103,-1.4033777,-2.3490717,0
2.5047565,-13.388914,12.117587,4
-6.396039,-1.366677,19.425484,2
16.811968,-7.6962924,-13.782641,0
13.03098,9.494627,4.3922377,0
-13.381908,13.075817,-10.622403,0
-11.275069,-10.629867,17.36298,0
-6.5631,-6.421061,-6.193904,0
-12.053198,3.8563116,18.88423,0
-1.173123,-11.08347,-7.0081253,0
5.0506473,-25.039171,7.140047,0
6.7385335,4.2507935,7.2034106,0
1.0371172,22.37365,7.0783434,0
9.78175,4.9262547,-4.6802015,0
-6.9772973,-18.468975,-17.246372,0
8.396805,-2.0555773,14.753877,0
-9.954189,5.6508937,18.391949,0
5.209013,4.2709565,13.69339,0
3.8827667,-20.098087,14.266203,0
-8.703474,5.6558895,1.303273,0
-3.1950657,-5.9323153,-2.0446737,0
13.160022,14.159709,-4.6528964,0
1.777185,-2.598934,-16.568708,0
-16.801262,-10.011134,-0.40590414,0
22.34464,6.881673,9.085527,4
15.817184,-5.498883,-11.619455,0
0.58801097,22.55763,8.447962,0
22.639975,6.006819,8.425828,4
-7.3186145,8.16392,-4.9756246,0
-16.403101,1.4684452,-7.4445667,0
-5.9838753,13.510782,15.671883,0
3.8044035,18.838713,-0.87860835,0
0.88737595,-9.7943535,15.25554,2
13.4112625,-12.253014,-17.790195,0
-8.303427,-17.720139,-17.596962,0
6.6038866,24.762974,9.922419,0
4.509849,2.2346647,-9.667441,0
-3.0455365,-14.295579,-21.850914,10
-24.637432,4.333191,-1.6276497,0
10.325702,6.5252185,-4.9273667,0
-18.082579,0.7007445,-6.37201,0
8.086457,-6.4627542,13.208467,0
-24.559925,-6.675935,12.136264,0
10.797928,-11.542719,-10.5390625,0
-22.205395,-3.3598895,9.737429,0
-0.4376394,-14.155836,-19.20434,10
-0.99066806,8.478272,-3.5840461,0
3.6664257,19.269272,3.2073898,0
17.03961,-9.192659,-5.6908503,0
10.135397,-13.440207,-2.8802092,0
-5.971234,-25.310146,9.673356,0
-6.8159738,12.484583,-19.152296,0
-11.650336,26.068632,-4.762589,0
-9.232692,-9.360423,-6.382816,0
4.3968496,-19.396185,16.830648,0
6.7202945,4.2626185,7.2152953,0
-8.342622,6.825398,14.006417,0
5.494631,-25.602934,11.380253,0
5.38219,14.897331,-8.318281,0
-15.271139,6.2602434,-19.091782,0
-9.728196,-0.20217375,-17.384459,0
20.659079,13.457847,8.999806,4
23.015417,-7.6078753,15.813341,4
-14.526987,5.9981613,-19.698616,0
4.0523505,-27.778404,7.069305,0
8.156672,5.86585,11.2078285,6
-26.903204,-9.798236,1.8464458,0
-18.889008,-14.690128,-9.240827,0
11.250523,-8.619062,19.725239,5
-14.437669,10.166981,-8.94654,0
-7.1984177,21.095974,1.5047644,0
-8.308304,-13.6939125,-11.520488,0
15.499932,8.120811,-9.099785,0
4.5103455,23.939201,6.5952463,0
9.140394,-7.209043,-1.6002599,0
0.046120685,21.87384,-9.04408,0
0.79477733,-9.28236,16.639431,2
4.0908203,2.7000277,-0.23224553,0
13.139229,9.407626,4.4269004,0
-15.433042,-7.9675283,-13.639067,10
-6.8969803,-24.439707,10.571093,0
-16.325155,8.582057,-9.040892,0
-0.96389014,-14.051863,-19.193478,10
16.719942,-9.007307,-5.441202,0
-6.8670306,1.0850139,2.0491974,0
-4.0769396,-8.597099,-4.031519,0
21.049,-2.0969925,-5.3034463,0
-24.086226,9.021155,5.578483,0
13.781058,11.516271,-4.353108,0
21.784723,11.602995,11.636422,4
15.83253,-0.84010714,-7.143522,0
-14.551497,1.6025413,-6.6690865,0
-12.861542,4.2632003,20.377306,0
-5.400397,-25.89407,8.856283,0
-11.044628,0.41674885,-17.530891,0
-17.16566,-10.075066,-1.5633693,0
8.530013,11.148395,8.244806,0
-13.012078,-4.5307207,9.243256,0
-1.3315234,7.6885056,-9.24734,0
-7.041496,9.201875,13.622319,0
16.459251,-1.4306171,-12.607153,0
7.7353115,-8.270699,22.47912,0
-10.533221,6.1198463,19.970198,0
8.231693,7.7807126,-22.542456,2
-0.04635324,17.113922,9.2566,0
-7.916091,-17.749228,-11.03844,0
-4.926728,-1.5979365,-17.306194,0
-26.981789,-9.959787,1.9269692,0
0.8922595,-9.892277,5.2634916,0
10.59886,-7.4355397,-10.091974,0
-7.9058642,-10.625296,-12.304004,10
9.791786,-8.259494,-10.263906,0
0.87818485,21.893414,-6.791046,0
0.6916078,13.673029,5.0811553,0
-0.8546918,8.545607,-4.5614996,0
-7.314374,-19.646439,5.4465866,0
23.225365,-0.8274347,-0.58482045,0
-15.739556,10.477902,-8.368011,0
14.323367,9.191737,-7.596774,0
0.8735479,-9.764947,15.381934,2
-13.529699,5.849787,11.889147,0
14.821077,-11.860234,-2.9003487,4
-23.25985,5.816297,-6.375275,0
18.110083,-2.3655524,-9.084274,0
-21.864439,1.888259,-5.565223,0
10.495763,9.299724,-11.755124,3
-6.9472632,19.882751,3.1132677,0
-14.039021,-3.8148236,7.433282,0
7.7390413,24.416231,12.351687,0
-14.823785,-17.004879,-3.8895006,0
-1.9842074,-6.50848,-4.4182954,0
2.0800242,18.722803,14.212479,0
0.1682329,-9.797801,10.866965,0
-14.861852,12.258428,-9.518942,0
2.733181,-22.363653,-6.875956,0
-8.921975,-9.506902,18.06389,0
-16.140514,4.5564528,-9.917211,0
-25.603647,-7.9254127,12.544911,0
-21.74441,14.490958,-3.4473925,0
22.957268,14.563252,8.879121,4
9.397018,-9.212038,-0.5775334,0
-9.355341,-17.236063,-14.84454,0
19.779926,11.616889,-7.1736083,0
1.257769,23.960436,-7.612118,0
23.262259,5.4257503,-4.591608,0
-26.623724,0.86067915,9.219303,0
4.5078535,2.2783537,-9.642673,0
-6.29805,-26.538383,1.9910618,0
6.0111833,3.8389573,-7.2866206,0
-23.037899,-9.977266,-6.70852,0
20.127806,5.3618813,-8.435669,0
-9.339363,4.6313734,-19.004633,0
16.927496,-11.823287,-8.452524,0
-27.701796,-1.2145922,7.2974257,0
-15.366939,-15.982163,-4.6628857,0
-1.669554,24.486126,-11.67426,0
9.031379,-1.4684713,-1.3244802,0
-13.555477,13.30558,-11.025312,0
-3.3513873,21.385317,-10.411141,0
3.584675,-0.5132654,-2.3526535,0
-6.1832147,18.828398,1.274081,0
13.509201,-7.0749116,6.4866834,0
-26.347658,-0.40601373,6.8896832,0
-6.0503864,10.374134,-21.75784,0
-8.165339,-12.5052,17.520422,0
1.9653032,10.163739,-1.014752,0
-27.690636,-1.2185717,7.26399,0
20.642952,9.439377,-7.7355723,0
8.737835,-2.3661358,-11.703428,0
24.328192,4.8530183,11.984458,4
-14.345079,-18.304789,1.8474444,0
-8.5537,8.266115,-4.481883,0
11.8637495,-12.743168,-1.555075,4
-7.289296,10.9678755,13.0696,0
-5.762936,-20.380196,-14.764709,0
-18.7973,-15.122316,-9.01973,0
-0.056043882,-6.0855465,27.943491,0
14.890722,-5.93282,-1.7858315,0
-4.90636,-7.1196256,-1.3297697,0
-2.4679344,-8.589663,23.571243,0
-10.017028,1.0319948,-14.701827,0
-2.162023,9.410475,-12.333578,0
-4.5438213,0.9463378,1.2919557,0
3.2067943,-22.313402,-6.875041,0
7.5601983,3.0533614,-21.482204,2
27.47137,-1.5015513,11.551466,4
0.18125081,-18.628052,5.0785985,0
-6.944951,8.322157,-3.6584666,0
-12.52999,14.223434,-11.294136,0
13.630217,-7.128009,5.8555484,0
-13.283853,-18.106874,-2.245627,0
-14.5561285,-16.347101,9.638062,0
0.28950438,13.596215,-4.790081,0
19.97611,-0.63028264,-0.64745426,0
-18.539562,1.6944594,-5.1681323,0
-21.621578,14.299943,-3.3664594,0
-9.234597,1.9730887,0.74979377,0
3.8567853,-10.142903,-26.786318,10
18.311821,-7.98427,-14.793749,0
8.141937,5.8629565,11.227046,6
18.047642,2.9893522,-4.4181356,0
-10.644827,13.783966,5.1970773,0
3.8239543,22.952053,8.597328,0
-1.2728207,-4.148848,25.61474,2
14.474634,-11.99907,5.29148,0
17.141376,-9.3051195,-5.811182,0
-15.433042,-7.9675283,-13.639067,10
-9.8537245,-11.499826,15.664871,0
8.959779,-25.600798,9.446084,0
-22.144718,9.920094,5.8400636,0
-7.099566,14.542952,13.70912,0
3.0128071,1.3987129,22.304428,0
4.6819715,15.340894,-10.786416,0
-1.531034,18.618002,-8.137981,0
16.766188,-14.22733,12.3017,2
-18.079994,11.581172,-9.785725,0
-5.6206245,10.430837,-22.4357,0
4.5433984,10.745826,18.735462,0
0.5745285,-20.637436,15.656744,0
-12.082741,21.809603,7.305566,0
-7.3134212,-19.645367,5.4462194,0
18.51257,9.887939,-9.8368845,0
2.713035,1.5650378,0.03780283,0
11.141199,13.492979,-8.761564,0
-10.793626,4.361229,0.78831697,0
-11.529863,-20.138645,11.096573,0
-16.009779,-25.773937,2.244831,0
2.041806,18.205284,13.409516,0
0.7072259,22.550852,8.188674,0
-1.084437,-13.784958,-4.9835224,0
21.628376,-2.4994848,20.664894,4
-10.939889,-27.732798,1.3116835,0
-8.798437,-6.772078,0.2519848,0
11.544846,-5.049327,-15.74593,0
4.434091,2.3330588,-9.660204,0
4.3299866,-15.280323,2.7989461,0
8.931203,-7.55558,13.311251,0
8.954692,-25.232204,8.075175,0
22.20919,10.823517,12.227405,4
16.655493,0.7155222,-5.6002097,0
10.12179,3.439779,-20.571259,2
-9.788674,-7.0227003,4.154466,0
-2.5343592,-6.8877726,-3.910623,0
-4.715849,-0.97506523,15.470577,2
1.5781113,-2.2520382,-16.669807,0
-12.31692,-0.2354661,-16.417986,0
-16.710846,-0.021355787,-5.3013487,0
17.298563,-11.92461,13.686384,2
2.8922954,8.985231,14.778407,0
-22.862602,11.234702,4.3826036,0
6.2131386,8.630372,18.819902,0
3.137037,1.1214795,-30.229856,2
17.336979,-8.46316,-14.670318,0
-4.185234,-2.7646368,7.604777,0
11.18051,13.418473,-8.804772,0
-22.553253,0.52321714,-5.3602324,0
3.2567718,-12.009621,2.7127943,0
0.62106216,18.678535,4.681721,0
-24.12036,-2.305223,8.438664,0
2.8159747,17.270853,12.238605,0
5.8913946,-2.1113834,9.95886,0
15.745892,2.880521,0.80226874,0
-18.259207,1.0253154,17.469902,0
-11.91881,17.152412,7.193194,0
-13.159467,-5.2097673,8.988066,0
19.28705,-15.032716,16.542852,2
8.987675,-25.558727,9.299521,0
-0.8060465,-2.8964612,-13.875127,0
-13.216869,-18.222902,-2.0791376,0
17.408829,-13.857061,12.453851,2
-8.312255,-13.702759,-11.514442,0
-5.673458,11.062309,-20.553312,0
5.377137,-19.105818,-5.108069,0
3.0358038,-15.189807,7.9201837,0
-9.9042635,-21.917591,11.395661,0
-15.872398,4.285086,17.32077,0
15.842435,4.8571973,18.399498,4
-6.295642,5.8380136,1.4746535,0
2.828387,-20.712698,13.1858835,0
11.248819,12.301554,-4.070059,0
-11.621423,7.4182587,10.936632,0
8.9062,-7.528927,13.302368,0
-11.754645,21.272272,7.0699415,0
9.637405,5.7347803,-13.470972,0
15.840268,9.437433,-5.0644,0
-3.3502173,-0.074147984,8.886768,0
-12.570081,-18.91608,10.65273,0
1.9193839,0.33294824,-28.64766,2
-18.896652,-14.71454,-9.216958,0
11.269012,6.401273,-12.091599,3
-0.059359666,13.931497,5.6881156,0
-9.571824,8.552989,14.000432,0
20.136639,-2.7030313,21.912844,4
-1.2191072,16.926853,6.765457,0
8.383875,-2.1796997,-13.423025,0
0.37972122,-9.398252,17.653612,2
15.5600195,6.491425,4.555815,0
-0.13282031,-8.469187,20.029562,2
-3.056062,-1.4980296,-12.013861,0
-15.283516,-12.736235,-18.79316,10
13.345831,-12.461059,-17.078417,0
13.282824,-6.945486,7.2636304,0
-7.346628,0.2618029,-13.226428,0
13.648202,4.0278125,18.615313,4
-6.028619,-5.0914083,-20.78822,0
-6.725532,8.783602,18.681969,0
22.712599,13.571797,9.1943445,4
13.089305,-17.679684,5.039632,0
-7.9971724,7.2226377,-19.306406,0
-14.553975,-16.345778,9.6699915,0
-12.691571,-20.762194,-0.12094747,0
9.45883,5.2988906,9.126408,0
-9.180216,-19.838306,-15.130655,0
0.52576673,21.196024,-6.7975883,0
15.013901,4.8430824,18.294601,4
20.122694,2.9661384,-6.0803304,0
8.450428,-8.472253,-16.635471,0
13.141316,9.405339,4.320637,0
-11.630801,7.4127154,10.931596,0
1.0777967,-12.740384,-22.084066,10
-20.054493,9.707055,-9.04893,0
17.224176,-6.662004,-13.211867,0
-0.79655737,-5.9864,23.516155,2
24.58625,14.133239,10.193116,4
-5.745352,10.8813715,20.287529,0
-6.164082,9.919763,15.475419,0
1.7930025,1.0387996,27.672487,0
-4.2549324,-7.03669,11.682854,0
3.884436,21.946613,3.917585,0
-1.1701279,-11.086299,-7.013722,0
6.734538,11.836079,17.082012,0
-23.872591,-8.900679,8.452084,0
0.30222955,22.322594,8.4288225,0
-19.129662,-1.9715463,-2.8352983,0
18.45765,-3.1991742,20.183826,4
-5.8900557,-25.86136,-1.0807153,0
-7.9954343,-6.25694,-0.67946386,0
-2.1443434,-2.0368638,-12.302461,0
-15.955827,6.5039067,-18.872383,0
15.888037,-3.3068132,-10.623257,0
-6.41661,-24.886848,10.147348,0
-8.310507,-13.702813,-11.515284,0
12.650674,-6.5806713,-6.163053,0
8.860414,-1.5684234,-12.491448,0
9.429351,3.239351,-20.808655,2
-15.493459,12.808842,-9.918615,0
-2.7558062,0.15548179,-16.668116,0
15.663207,9.010485,2.4142895,0
18.070494,10.3832,-10.106282,0
-1.4785706,5.796071,-6.32089,0
5.7221394,8.861162,18.892982,0
-8.980108,3.52543,-22.735044,0
18.401579,2.5751553,-1.9116386,0
1.1914645,23.641178,-7.5460973,0
-5.4683924,1.4201295,-1.2888266,0
-21.21032,-8.120173,11.098625,0
-8.767425,1.6675427,2.0973012,0
1.4305145,24.327719,-7.5246005,0
-7.6240606,8.028649,13.771894,0
