TSNE1,TSNE2,Label
23.22981,47.84611,0
62.11016,32.393536,0
31.485483,25.79234,0
-62.73109,61.778236,0
-38.77573,9.227707,0
-51.079857,-14.222844,0
-29.489826,-72.81442,0
41.905563,-64.635635,0
8.961454,-41.17329,0
-13.902357,80.33251,0
-13.6039505,-36.426357,0
10.046614,-95.20814,10
-11.65281,85.42899,0
-53.532253,-59.248993,0
-6.117737,-80.47461,0
-9.570712,-23.42135,0
-27.369587,79.528435,0
-42.529015,-77.851,0
26.711262,-0.0871795,0
58.792038,30.301039,0
-37.840084,91.422066,0
5.4379826,58.565998,0
57.63636,-46.325462,2
-12.596134,-31.813248,0
29.104042,-11.251365,0
88.498085,24.817148,4
40.91152,-21.831396,0
-61.642635,33.254055,0
39.506527,31.053268,0
16.761095,-0.83045393,0
-84.64606,22.418606,0
-8.146624,59.328506,0
12.8076725,-6.8517427,4
30.977346,-13.793491,0
-29.940338,83.055534,0
-51.504,42.4438,0
28.478497,2.7141938,0
-0.7712094,-3.0514646,0
-71.95794,8.047875,0
-45.853947,26.970562,0
-41.505096,0.6414598,0
-61.692123,55.469875,0
-21.415339,-29.016556,0
-61.642437,33.25313,0
-53.56021,-26.851885,0
-0.5883648,-39.59516,0
32.570835,15.171468,0
47.858505,20.528986,0
-54.27512,-59.4132,0
-53.71381,51.25767,0
10.9699335,-5.186694,4
41.795742,-68.16172,0
37.25818,-12.569461,0
-79.02685,21.489737,0
-83.93394,7.6335106,0
40.762226,43.417946,0
55.63909,-44.504765,2
-31.247276,-59.67859,0
93.02522,5.9694195,4
-60.932743,-53.22625,0
-51.095882,-14.173879,0
-22.351765,-30.077484,0
-30.010365,73.993515,0
48.399586,14.196384,0
-30.933289,43.020107,0
-14.933106,-9.089337,0
-26.991863,87.24924,0
27.588202,2.5690584,0
-84.790245,25.97068,0
-81.45695,-26.221624,0
53.596657,27.413267,0
53.256916,22.065083,0
39.783936,-24.8625,0
62.716084,-56.11207,2
16.429802,-64.4541,0
83.099106,33.239372,4
-40.645355,10.037131,0
-89.25343,-25.245304,10
89.09906,4.3617334,4
11.183761,66.86934,0
77.411644,6.4620056,4
-45.3979,-0.18155545,0
-40.521416,-81.19966,0
-57.63775,-42.140064,0
54.493877,3.375899,0
10.435613,8.525998,0
10.924312,-54.632374,4
1.0568708,-9.410644,2
36.1831,-11.837375,0
41.841377,45.940334,0
-43.16809,28.573404,0
4.9096355,-26.211473,0
-27.294191,-33.607018,0
-60.28477,44.936646,0
-18.488522,-36.21149,0
-21.225574,-46.10429,0
23.625717,48.012318,0
-1.9399608,32.477367,0
46.871593,31.393251,0
-77.120964,-53.917534,0
44.178864,-62.893944,0
-60.110176,48.50488,0
42.8449,72.618256,0
13.027506,-71.07247,0
-15.100937,8.359434,0
-22.093033,-27.06178,0
61.08222,31.143675,0
-71.24546,-11.440639,0
-59.934692,-27.633177,0
88.85109,21.81233,4
34.597977,-7.132279,0
-0.8710133,31.3426,0
88.57839,22.82925,4
-22.279472,17.572857,0
-47.57614,5.7559557,0
-51.125206,60.301243,0
-4.4620233,46.68952,0
16.604046,-51.321873,2
30.348059,-28.58532,0
-78.01619,-52.58364,0
6.957108,35.306118,0
55.652065,-14.031628,0
-3.4221308,-103.06498,10
-32.309296,8.485032,0
48.72229,30.824347,0
-45.07191,5.037985,0
41.54947,-68.729996,0
-38.45689,-18.639551,0
25.61001,-15.628106,0
-44.309235,-17.65373,0
-6.14872,-99.08908,10
-17.782604,45.209644,0
0.45795977,26.027117,0
34.373474,-1.715598,0
35.856056,-14.068172,0
-25.204897,-63.59149,0
-85.98277,28.601135,0
-4.7590213,97.33641,0
-30.383194,-37.986496,0
15.456706,-75.18496,0
23.610996,48.030342,0
-53.268246,50.674774,0
-18.68305,-51.579414,0
-6.044162,57.82023,0
-70.33637,21.510315,0
-73.953804,6.687614,0
84.69613,36.73454,4
91.17359,-17.23268,4
-71.35576,21.296999,0
-24.725819,-44.857857,0
28.21276,52.507267,6
-47.232605,-36.93418,0
-60.840214,-51.91801,0
33.537125,-74.953636,5
-44.953167,24.13906,0
-21.562954,89.40507,0
-82.46048,-39.14148,0
56.46491,16.256323,0
1.4971567,36.76272,0
19.414982,-1.059996,0
10.507464,69.79736,0
18.185291,-51.69157,2
11.944997,13.015216,0
41.710644,45.863625,0
-82.651115,-25.948948,10
-26.510307,-62.56749,0
-44.138084,21.267502,0
-5.7413435,-99.33461,10
33.89657,-1.8484701,0
-18.185116,2.4987013,0
-25.470793,-28.5444,0
25.92187,21.636986,0
-32.59205,43.075546,0
58.332405,31.771238,0
83.76657,40.61816,4
33.93341,8.697716,0
-49.66156,4.572799,0
-62.517765,43.985218,0
-24.289333,-64.3474,0
-73.743065,8.2095,0
-60.798252,-28.496391,0
16.399622,48.77275,0
-12.726998,-10.427145,0
-20.21418,51.583973,0
-52.253334,53.898613,0
43.037476,3.0739865,0
30.214598,-79.00066,0
-62.098602,48.307716,0
55.599953,-44.923298,2
-2.4851913,24.99231,0
-85.38463,-44.706623,0
-73.499886,-2.0717702,0
-47.00863,-36.966732,0
1.4639636,-50.114475,0
29.527746,-10.420901,0
-78.9809,-36.56576,10
28.411247,-10.652254,0
11.788068,66.70926,0
-9.00465,21.927889,0
-17.275553,44.356075,0
-18.79293,-68.936775,0
30.082823,25.655296,0
-43.72328,23.315218,0
58.584656,19.44665,0
16.760637,-51.355053,2
-51.365227,42.242252,0
12.868531,-9.13737,4
-37.58258,12.442797,0
38.644566,6.7751784,0
-39.814693,7.0878577,0
58.23774,5.2291555,3
-23.451918,87.75319,0
-14.821887,-8.774755,0
10.370382,33.927174,0
-53.31007,-60.232647,0
-22.402979,-30.00928,0
3.9169075,22.579508,0
11.13553,-48.88985,0
-42.905064,25.973743,0
-7.033825,-80.34002,0
5.910698,-23.600643,0
-51.87679,13.484757,0
-36.717983,-18.876999,0
-29.305437,27.784204,0
81.96034,36.014046,4
16.868444,-0.63690275,0
-81.09095,-53.348087,0
51.90057,24.162914,0
14.257149,67.90905,0
39.283703,23.944567,0
-52.30123,-11.281708,0
55.679157,-14.013106,0
-28.176638,-74.75603,0
54.877953,-8.5573635,0
-57.301273,-43.892128,0
45.399258,16.529049,0
-78.16159,20.562296,0
37.23031,1.5108199,0
-52.613308,-14.861506,0
-54.45738,-59.941673,0
12.273468,75.53862,0
20.322395,8.436929,0
-42.749947,28.84401,0
6.470961,73.49696,0
10.135855,9.380713,0
-24.256287,89.91231,0
71.43424,-1.2231286,0
-51.07288,-14.231471,0
-86.43746,24.567738,0
8.901745,-26.47265,0
-12.927226,48.50467,0
-52.570126,-14.879354,0
49.454647,22.096348,0
47.65631,-21.025415,0
89.879845,28.67595,4
-44.90629,-60.646133,0
-21.180227,16.94879,0
12.868411,-5.671786,4
-50.69684,55.600346,0
-77.20181,-58.19772,0
-60.674744,-52.3835,0
33.427696,-54.134464,0
24.775404,4.7670784,0
-23.913017,-25.39695,0
27.384783,-54.672882,0
-70.54294,6.868609,0
-19.748386,56.777496,0
-18.864841,-0.03377374,0
-7.054614,-80.42849,0
57.664963,-37.75536,2
106.39578,1.3431846,4
-0.85546035,-60.331463,0
-22.507053,16.059202,0
-42.973038,30.358664,0
71.95285,-1.5922542,0
-50.03966,-63.098457,0
-36.405117,-52.92904,0
2.315611,57.67905,0
31.746046,22.421114,0
-43.39794,5.077505,0
-29.211643,27.5301,0
-19.276989,5.8911695,0
8.962639,-97.34033,10
38.152565,-11.896549,0
28.213306,52.529003,6
37.02141,18.156462,0
-32.605793,77.97045,0
2.4798205,34.284065,0
31.037369,-50.338463,2
68.849335,-9.7404175,0
34.559883,-1.6575086,0
-82.651115,-25.948948,10
6.2898126,-28.43473,0
-15.487043,-48.437286,0
-32.758926,45.291798,0
-48.689087,60.108482,0
39.308258,-39.963825,0
-7.289256,60.624058,0
5.0362234,67.334335,0
90.08106,-33.434593,2
-40.157475,22.705803,0
-87.070015,24.054558,0
35.75948,61.511044,0
16.977478,-69.5337,0
-19.730192,78.0461,0
-18.790768,-68.93687,0
52.509884,19.447897,0
8.6836605,12.607048,0
64.68273,28.299809,0
-18.522625,9.170769,0
-33.02181,-57.95139,0
-42.122242,-77.90909,0
3.132186,23.217375,0
-1.019786,31.5878,0
-13.972063,-36.521015,0
102.07468,-10.848873,4
-34.875465,-76.246284,0
-24.327726,-19.41744,0
35.529663,-22.816406,0
55.78015,-14.040546,0
-0.6002052,-39.59839,0
41.35959,-70.24319,0
-15.715629,-46.99886,0
83.76693,41.65203,4
34.7277,11.535544,0
55.858658,-35.12424,2
-19.36286,-15.66979,0
-22.878382,-29.290127,0
-0.027822347,-14.879947,2
-71.5717,-11.175764,0
-72.722176,9.924718,0
-46.538624,2.8298542,0
88.98121,-29.84327,2
36.050182,70.020874,0
-30.643587,46.028393,0
37.38912,64.065704,0
65.385445,-57.923573,2
37.3368,-12.633638,0
-8.449196,-22.406597,0
64.646484,28.218447,0
-39.047836,5.557792,0
-2.1509209,-44.434498,0
-7.645971,31.163912,0
-47.798798,-16.294611,0
2.4830823,24.875822,0
11.072152,16.662872,0
33.793354,35.389393,0
-62.23544,33.306446,0
-26.439041,77.15121,0
-12.679275,-11.106757,0
82.90974,-33.611965,2
-15.481203,-48.274284,0
-68.86295,-7.928506,0
-49.831173,-63.195847,0
89.49336,-33.128643,2
-82.46397,-39.157173,0
-86.21776,26.153172,0
0.35684758,-73.357605,0
5.1740737,-56.59286,0
-31.0173,-59.85734,0
-59.847996,39.352253,0
92.09658,7.0219116,4
-12.435612,6.3009667,0
13.284766,-69.50615,0
60.634624,34.091938,0
-49.68762,44.832226,0
41.3616,-70.20403,0
-20.224232,78.2263,0
54.509136,1.4801311,0
57.88778,25.657461,0
-5.4310656,-24.20459,0
-34.32877,-56.271847,0
64.0829,-59.84929,2
-60.81178,-51.937107,0
55.309696,4.327444,3
-8.0913105,22.338028,0
-50.603466,50.80828,0
101.181015,-12.638136,4
-7.664238,27.45364,0
45.90196,-21.399529,0
19.324003,-51.447227,2
37.93534,41.252827,0
22.699127,-51.84503,2
-66.16122,-4.035103,0
-91.463615,-24.908947,10
29.69457,-28.35014,0
70.75504,-0.74277747,0
-68.06777,3.1736424,0
93.68361,5.32344,4
-86.97554,-0.7384386,0
-59.500187,55.26188,0
82.483955,36.899704,4
69.30007,-20.236784,0
-80.74956,23.006327,0
-36.427288,-52.946274,0
-45.958374,-64.97366,0
27.679653,49.562023,0
-80.634315,-56.146324,0
10.91253,66.616196,0
92.71867,6.591969,4
39.041515,16.242146,0
38.91124,-19.16653,0
41.79061,45.784794,0
-49.68288,44.822983,0
-0.18830167,-97.29016,10
-39.081142,19.678413,0
35.83904,-10.518116,0
27.84447,-51.24321,2
79.762344,36.390923,4
-61.233437,58.845272,0
-54.5486,55.793102,0
41.33828,-47.386257,0
17.174252,-31.382458,0
-2.486246,38.680588,0
-18.484629,-36.214638,0
32.30277,62.56237,0
-43.483997,-25.8469,0
-1.1817027,31.074083,0
-42.310387,-0.2881935,0
98.49939,-11.68203,4
-27.079967,-78.24335,0
-24.981781,-20.62512,0
-66.49005,-5.25913,0
-69.67914,21.937618,0
40.31472,-7.8734274,0
-25.844124,-63.088017,0
-82.46537,-39.155308,0
25.86661,-2.5472233,0
46.86676,-20.296822,0
56.294033,-35.74068,2
-41.880604,26.064255,0
-74.906876,-4.725525,0
41.2997,41.83106,0
53.243347,19.360437,0
-19.032568,41.081272,0
37.27022,63.52092,0
-80.23763,14.606442,0
35.336945,20.465452,0
13.909986,67.85187,0
-21.975409,1.0485015,0
-40.23764,-23.358595,0
-18.081764,4.9685197,0
14.757041,67.80262,0
-52.727234,52.34177,0
91.8855,2.659997,4
-38.425674,-49.22075,0
26.57178,0.26482102,0
4.820133,-28.757511,0
26.933186,17.465439,0
-11.67484,84.944595,0
25.425493,22.204235,0
59.9423,34.308186,0
53.472157,17.113928,0
-3.6656964,33.482666,0
-84.44303,1.134543,0
106.58936,0.6462362,4
-71.1848,-7.58908,0
83.002396,40.30325,4
10.847177,72.22856,0
2.3350608,-96.7113,10
-22.067791,-27.110973,0
-22.500134,-17.40458,0
-39.56195,7.5112762,0
35.030945,21.583242,0
-25.074495,-64.24354,0
-25.487154,-28.098759,0
-36.66282,-52.535,0
-17.966406,90.9623,0
-28.328638,23.839058,0
-54.263103,40.323463,0
-27.176947,-78.29885,0
2.8391476,-104.38898,10
-13.602907,-36.42541,0
-43.476486,23.14382,0
-72.369995,-10.841588,0
-55.627403,-31.726913,0
-69.51586,21.979256,0
98.8846,-10.324497,4
-54.906395,-41.12561,0
-79.69001,-27.832739,10
46.53732,-12.777703,0
35.49583,33.884945,0
82.039276,-11.100811,4
46.698784,21.720282,0
55.1941,-34.700714,2
-35.10198,-74.6771,0
25.613781,-51.635593,2
-33.438953,0.53966343,0
-11.672205,48.839184,0
85.15416,-35.190468,2
-24.39415,-64.2304,0
-35.98205,-53.781345,0
-44.16846,27.948553,0
-4.469663,-101.61919,10
-53.197754,12.139486,0
-42.271675,-80.4653,0
36.67085,33.288383,0
-12.196825,5.9503655,0
-87.129425,-32.4133,10
27.659973,47.228344,0
17.914425,-30.811638,0
-38.43156,-49.20481,0
-50.589367,-63.660606,0
-80.49409,-26.911394,10
12.450344,-7.425002,4
6.6700425,-101.24052,10
-56.645657,-43.0546,0
-60.030323,50.37892,0
-84.45353,-25.69509,10
70.81654,-0.7760885,0
11.438184,79.028534,0
76.108315,10.00207,4
30.127775,25.659388,0
53.515377,22.076408,0
-33.184906,-60.644463,0
5.648452,60.2657,0
-38.395172,43.382103,0
-15.285887,8.414445,0
26.915148,-21.783705,0
-1.1312953,-60.38305,0
56.892086,4.4433165,3
25.468012,-15.692559,0
-52.665104,50.5111,0
-85.34315,-25.620815,10
16.239079,26.258575,0
15.761001,71.87426,0
-29.638939,87.25465,0
-29.892834,26.160519,0
28.980623,-15.917692,0
-21.287905,57.071526,0
55.103844,-34.730515,2
-80.6925,24.839436,0
-69.60143,-9.131494,0
-21.931425,73.318665,0
34.03794,-1.934247,0
42.10654,-63.163063,0
-1.6344259,-0.8885712,0
-3.9932666,-19.592264,0
12.442969,2.8420389,0
27.873058,2.7894697,0
-41.895634,29.883259,0
27.149763,47.098774,0
40.826565,31.457682,0
41.479885,-66.99812,0
-37.157475,-81.63602,0
18.863241,-15.227139,0
-39.410908,87.9121,0
4.4358225,34.36953,0
-37.55311,87.08786,0
28.751757,-53.10736,2
-19.343115,-51.350945,0
106.32305,1.2913623,4
8.334877,72.60431,0
-35.27211,-81.86488,0
-41.35147,-1.754485,0
6.7445326,62.478607,0
22.839,1.2743093,0
-7.092614,28.250408,0
-17.988464,3.5811024,0
83.49102,41.758617,4
30.651115,64.95173,0
30.514988,58.195644,0
30.973875,-12.828495,0
-6.123462,-80.42568,0
-44.601093,4.99585,0
12.46536,-7.384374,4
18.05081,-30.511929,0
-39.466137,22.235416,0
19.33955,-65.10682,0
38.658337,-7.8702564,0
-83.82528,-43.413403,0
-27.072578,86.236916,0
37.27556,28.357956,0
36.653576,38.775673,0
-36.973892,27.127686,0
25.565134,48.18424,0
-15.592121,-10.954999,0
-5.115606,-75.61015,0
10.854593,-7.0835705,4
-43.955723,24.284586,0
-0.21100676,38.258286,0
-27.361708,-78.39845,0
55.438114,-4.166397,0
65.51161,-57.922726,2
43.506927,14.392712,0
81.0818,-10.185133,4
-62.104553,62.638107,0
10.413578,68.07741,0
-36.6712,-18.554617,0
-21.412613,-29.038694,0
12.670814,12.989061,0
56.851112,-34.866222,2
4.472649,-20.386732,0
5.175825,-56.603058,0
-1.0100788,31.513756,0
15.646487,-43.49387,0
-38.086334,-23.355572,0
-55.65571,-31.672094,0
42.00584,-63.791008,0
8.378207,4.628755,1
-43.42131,-25.830133,0
-62.22713,32.59485,0
-21.561264,83.363976,0
-38.570805,10.055943,0
63.650936,-54.91103,2
5.4781475,-28.598848,0
12.789853,-51.70187,4
38.79455,7.103789,0
38.76679,30.775229,0
-34.371967,-56.278477,0
-93.439415,-24.572666,10
-47.22746,-66.214424,0
-25.853292,-63.113457,0
56.466278,-1.9120073,0
51.871128,-10.096021,0
38.860027,-13.917457,0
-21.426388,-28.917648,0
1.6530883,-9.250749,2
3.8764448,67.838905,0
-91.463615,-24.908947,10
-31.359,-39.012268,0
28.42214,-79.03066,0
27.528748,50.938152,0
49.099777,14.413505,0
-79.03147,-36.746628,10
5.7293587,-28.594898,0
44.852627,-63.3385,0
4.792435,71.42806,0
50.490993,32.186295,0
-80.97023,-55.96113,0
38.74963,70.95665,0
-19.622,-51.908573,0
30.632734,64.969925,0
-18.772074,-51.734116,0
-21.963799,81.61071,0
8.583919,70.71328,0
-10.969806,48.31355,0
55.943874,-46.626057,2
-11.523382,5.2439446,0
-5.7479696,-22.748554,0
-60.299534,39.291546,0
28.855516,-79.46411,0
27.62667,2.7816496,0
-1.1888328,24.75897,0
-18.369146,-51.000313,0
52.27163,22.874369,0
38.99865,-42.676655,0
64.01477,-59.70435,2
91.657265,-31.309149,2
-4.773584,-56.401875,0
-52.66914,51.124294,0
55.5995,-44.872147,2
55.98508,1.4902067,0
-13.688716,90.21136,0
45.308876,-22.445623,0
-84.10617,7.53763,0
40.08903,-42.333042,0
97.01879,-10.551626,4
69.33886,-9.330494,0
-28.620811,-78.10072,0
1.6024234,-104.84738,10
25.013535,48.247833,0
-26.123423,77.148384,0
-7.4075365,28.286526,0
39.923214,6.170513,8
-5.813918,-98.649185,10
34.21628,7.9257016,0
-39.46282,89.16488,0
-0.8639795,-79.58152,0
-1.5235784,31.352905,0
34.67291,-20.838776,0
12.805962,-51.55869,4
82.85251,-34.94234,2
-66.83475,1.2422843,0
-51.33731,-14.013889,0
-24.92337,-20.472198,0
-53.39211,50.97858,0
6.570711,-42.239742,0
-61.043724,-28.515427,0
5.7587943,58.417774,0
23.985422,1.5880933,0
-47.384106,0.16951069,0
5.827408,-55.087395,0
28.708458,-10.911855,0
56.88506,13.569471,0
38.141094,-1.2904353,11
-17.94585,4.948885,0
-1.1659441,-27.298306,4
-81.46245,-26.233349,10
-59.498882,47.95807,0
-87.65767,-0.5336365,0
98.82535,-10.654471,4
-43.370193,-57.602276,0
-30.755455,74.134094,0
-46.203648,-37.031708,0
33.389668,8.63446,0
18.288935,-14.547806,0
30.57282,58.210224,0
-36.938263,-52.072685,0
106.40308,1.0833795,4
-41.635204,9.668181,0
19.263962,-16.078596,0
4.153824,36.65061,0
69.84107,-19.021093,0
-22.892303,-29.259104,0
0.9728115,40.349163,0
89.87629,28.671503,4
45.524574,22.029922,0
-67.02136,-3.1880317,0
-37.91182,87.28155,0
-53.252937,-59.15435,0
45.170666,-7.410435,0
34.886345,21.56802,0
-40.795303,-19.333223,0
28.892586,-53.078724,2
-42.052837,10.672921,0
-31.190205,75.90192,0
88.09195,-29.261164,2
56.17484,-35.025955,2
32.115967,-30.248741,0
-58.957176,-46.901203,0
-33.73133,47.813,0
82.13805,-11.578941,4
-56.04849,-59.38777,0
9.968534,44.83174,0
-15.48679,-48.442604,0
-41.72975,10.551034,0
-5.316486,28.968908,0
-60.794975,47.537693,0
-3.9874284,19.098837,0
-12.644369,-31.672049,0
-91.943665,-24.831299,10
38.05933,10.989538,0
-14.685209,-15.544711,0
12.087596,-6.919514,4
107.54037,1.2624236,4
-29.760658,24.768099,0
32.174618,20.75865,0
40.967472,40.795403,0
16.299479,26.907267,0
-49.259796,1.2392268,0
1.0079368,-97.116196,10
13.421512,23.582205,0
90.88605,3.4280405,4
40.568764,27.954914,0
-38.465836,91.67053,0
-15.193295,8.448423,0
-62.114605,52.46333,0
-24.660597,-19.939665,0
87.989395,21.42934,4
3.790599,-49.22741,0
43.463272,72.14471,0
105.12134,-3.5898294,4
88.13978,4.3852534,4
42.651287,73.117836,0
-40.753925,1.6778755,0
-7.9381986,-22.424307,0
101.7294,-12.6481,4
5.0365825,-103.013084,10
85.415405,-10.198385,4
84.74175,36.37654,4
9.585634,-25.118689,0
12.813976,-51.549313,4
101.26518,-3.8283696,4
34.046085,-2.2659457,0
29.183651,3.7013743,0
64.66416,28.127556,0
56.409363,-2.5506303,0
-53.54325,49.66396,0
-28.733416,83.77346,0
8.325687,75.15146,0
-32.10628,79.338646,0
30.36486,-17.67335,0
-79.69002,-27.832758,10
22.818737,1.2798882,0
43.37895,3.5513015,0
-1.1294256,-79.29094,0
40.096985,-42.31824,0
-16.584303,44.38564,0
-39.763336,89.607,0
5.1963754,60.43891,0
-46.42811,2.5894327,0
-84.24075,9.686708,0
-39.882862,-77.2761,0
33.423927,-54.130627,0
11.911049,-35.4189,0
-2.989572,-76.39801,0
85.068344,-29.367218,2
17.734047,2.2822914,0
23.103725,-5.129115,0
-60.186695,51.626453,0
-70.531746,22.233004,0
86.96158,0.2876219,4
-21.156654,56.874573,0
-37.895084,-81.56525,0
68.76881,-21.65435,0
1.2831062,33.867615,0
38.64704,-19.046999,0
83.07478,36.67609,4
46.455986,-20.757504,0
34.896996,-16.941975,0
105.13437,-3.6478806,4
-80.93276,-26.581575,10
64.73084,27.690653,0
-93.99669,-24.461916,10
-8.928979,61.084957,0
-37.54721,43.43707,0
1.776796,40.77592,0
-17.90512,-67.84678,0
65.51509,-57.89595,2
62.44787,25.96983,0
0.81145,32.568172,0
-78.64624,-33.21545,10
-18.784922,-68.94028,0
-27.766693,-75.61121,0
30.552248,-28.767815,0
-3.4912395,-18.71897,0
-45.874607,4.4648576,0
26.838205,-21.731688,0
-43.250748,2.6754553,0
-19.361235,-51.43264,0
57.937805,6.297353,3
-67.004005,-0.7433275,0
101.03663,-12.850817,4
10.154157,35.593807,0
35.27667,-22.607244,0
-1.1327081,-79.28646,0
-13.019919,6.3181944,0
55.291527,4.1206827,3
-82.46019,-39.139584,0
-19.630829,-51.934807,0
-17.111267,-45.25865,0
-74.31964,19.344484,0
-10.845422,-9.236008,0
-53.81592,-58.24882,0
76.24749,8.808168,4
-33.828293,79.57569,0
48.273228,7.1229515,0
-41.339783,-37.81466,0
-41.76355,28.228905,0
-73.44489,6.6765056,0
-73.07905,-5.7278714,0
-38.371967,-49.37092,0
-60.005867,51.84316,0
-17.617498,3.860046,0
-2.0396364,11.851895,4
-25.809721,82.33988,0
16.337187,26.94224,0
-60.811016,-52.920914,0
38.857735,43.071938,0
38.79861,43.159016,0
-13.305489,83.57922,0
45.525406,22.02993,0
-80.67353,-56.06426,0
-4.0392857,97.99545,0
81.18507,-10.551046,4
35.904907,-23.90278,0
33.537125,-74.953636,5
-18.815073,9.158962,0
-51.27507,54.95167,0
23.063963,48.179176,0
-25.01981,-20.744411,0
72.208496,-2.0029027,0
34.793674,26.525623,0
-51.28339,-38.08299,0
-55.767853,-32.876415,0
85.162094,22.995007,4
-11.910518,83.60468,0
-27.561455,86.06326,0
28.356432,-79.20695,0
-30.346394,-9.587926,0
29.967855,5.605102,0
-28.518011,25.477655,0
-49.750256,-15.096174,0
0.7082266,-12.217928,2
32.377422,63.964073,0
26.830769,-21.737759,0
88.933174,4.7394943,4
-31.482824,-59.48256,0
-18.149494,2.6449857,0
-1.37096,-57.925133,0
-20.673624,77.92744,0
35.182728,20.898819,0
43.195526,73.05767,0
-61.66778,60.085487,0
46.920414,-22.957386,0
57.367634,-0.51602805,0
38.375813,-23.405546,0
-18.486347,-36.21025,0
-49.59017,-15.204702,0
-36.204155,-81.87354,0
82.77756,-34.818165,2
-57.21751,13.274479,0
98.78338,-9.003686,4
-19.218258,1.4877074,0
-73.03236,-5.200693,0
25.314156,35.265926,0
38.857876,61.757927,0
54.6044,-14.036058,0
-1.6344259,-0.8885712,0
-25.564886,-72.50727,0
88.95752,4.806997,4
45.32329,-22.41537,0
-42.3633,-0.55566126,0
40.710686,24.143362,0
28.729668,-78.97209,0
43.154667,45.08365,0
2.5498753,24.885223,0
107.28214,1.5935671,4
-86.909004,27.537762,0
2.2594974,-96.92113,10
0.22591835,24.522556,0
-64.473236,52.44852,0
-33.885395,48.12952,0
-51.6943,-28.008379,0
26.841312,-21.733255,0
2.763718,66.811615,0
-7.910172,29.923302,0
-14.079646,79.85813,0
41.50674,-47.289135,0
54.290676,3.4532995,0
35.913998,-23.01023,0
8.416704,-62.83111,0
-27.304184,-4.905562,0
8.030665,11.635557,0
47.619255,31.154833,0
28.120642,2.7788038,0
-40.64051,11.765746,0
-34.610023,-76.22686,0
53.318737,0.86347836,0
-61.073074,-55.30283,0
-60.124237,13.61865,0
-5.543886,-56.283447,0
-24.239906,-24.057953,0
4.185946,35.973267,0
55.816647,-46.2119,2
-27.130436,-5.9229417,0
-9.536261,-76.22079,0
-5.3570232,-39.81082,0
55.85768,-14.0526285,0
-15.552,-10.835595,0
-19.749495,42.06648,0
-86.10021,22.780508,0
42.69965,-8.777542,0
8.618382,77.49913,0
-3.1394486,35.628857,0
68.50501,-22.604319,0
-16.129467,-45.883644,0
-30.771212,-67.55768,0
26.601055,18.61156,0
-39.446873,-26.188868,0
-1.8616291,-26.056765,0
-47.421284,4.329404,0
37.957867,29.395586,0
-43.671436,24.659262,0
15.821298,-69.275856,0
-19.618406,78.08735,0
-13.130465,79.53044,0
-53.07772,49.955406,0
89.07759,5.228269,4
26.831814,-21.731346,0
-17.786526,-12.644114,0
6.4735603,-101.52361,10
10.672875,-34.284454,0
-69.93542,20.244448,0
37.239212,-12.559999,0
42.07996,-48.12017,0
55.606678,-45.069187,2
11.660156,78.74857,0
8.566702,12.420035,0
49.504017,19.24276,0
-17.942616,4.950826,0
90.05609,4.6485143,4
34.355663,-16.35743,0
10.520008,33.343533,0
-24.725819,-44.857857,0
-62.04572,61.513046,0
-51.30507,-13.58267,0
36.43296,61.80525,0
0.79342514,-11.848779,2
-61.399227,54.90148,0
-3.4517193,18.428284,0
8.039023,11.649962,0
48.36879,7.4145412,0
-74.74323,-4.748478,0
-55.83137,-32.829464,0
37.16412,12.238326,0
4.710571,66.875015,0
47.455914,6.412142,0
-36.648117,-18.864695,0
4.4173164,74.44099,0
-46.84225,1.9003477,0
-52.982113,-39.459366,0
-55.470657,13.382234,0
-82.08284,-26.070938,10
-20.592445,17.161577,0
-60.44079,-29.212524,0
55.90372,-46.611744,2
59.14828,-45.892067,2
-26.509916,83.38241,0
85.15847,-29.326735,2
-59.913498,-49.318943,0
-51.04437,60.233864,0
-15.527199,-48.69674,0
-69.96333,20.278166,0
76.7548,8.579256,4
26.672173,24.35483,0
0.86223155,-105.01091,10
61.619698,23.67919,0
-1.083125,24.467024,0
-49.662502,-36.81276,0
36.827682,-11.2232,0
-51.66378,50.4463,0
2.3162286,57.528107,0
37.71674,63.047676,0
-38.49571,19.97481,0
18.398775,-51.74907,2
52.006844,13.170005,0
-36.31908,-81.92209,0
36.874218,-12.579493,0
16.429728,-64.45573,0
66.26439,-42.245056,2
36.13671,-23.904736,0
37.355198,25.519983,0
54.506546,-10.069827,0
-41.883724,-2.3755429,0
43.227978,71.08299,0
15.1458645,-69.37579,0
69.14768,-9.500479,0
-4.9410295,97.52757,0
-19.956238,-44.148952,0
31.542503,-19.915918,0
-44.20191,-17.446726,0
-2.2903676,40.877193,0
15.286226,16.60216,7
-55.926765,-42.234985,0
1.6831717,35.89036,0
36.66527,34.940636,0
-83.215355,-25.837254,10
49.221245,21.878328,0
19.921757,-0.31949404,0
-38.431423,12.483546,0
-38.758793,19.948584,0
2.853975,60.414307,0
-4.4251823,29.415188,0
30.762867,-2.4953423,0
-40.22925,-23.347733,0
29.442064,-31.639145,0
45.08357,12.249116,0
69.131805,-20.619987,0
68.488205,-18.142847,0
-22.786594,73.687904,0
-79.073524,-37.231018,10
85.05733,-35.30483,2
-18.097206,-26.789885,0
32.37935,-51.531963,2
-38.416027,12.559031,0
-61.407555,62.942017,0
-4.9410105,33.641655,0
45.117012,12.5596895,0
