UMAP1,UMAP2,Label
22.518747,0.6286482,0
2.8292348,-6.3021164,0
5.3493,5.15436,4
5.6588078,6.071877,0
-3.7918346,-2.4881175,0
22.206139,-1.9047155,0
7.036915,3.4680154,0
-1.848465,-11.613543,0
1.4013752,-1.3091493,0
9.49696,4.8785086,0
10.241558,5.8820014,0
-3.7077823,-2.893174,0
12.9363575,4.6873665,0
13.038148,-2.5887678,0
23.481344,0.8181505,0
5.3118668,5.126339,4
-4.165427,-2.8407183,0
10.013297,16.549816,0
1.6383798,7.6445723,0
8.577703,1.6139562,0
14.982258,9.834285,2
8.857709,3.7140558,0
17.664862,-2.186784,4
9.874992,9.443323,0
5.8912563,14.187293,0
13.193087,17.85354,0
14.219893,7.543523,0
6.3186336,5.8581257,0
20.486736,7.0910335,2
-10.632285,-4.7691903,0
20.669378,2.145942,0
10.516173,15.986998,0
10.165397,-3.0703826,0
20.55921,10.422623,0
-2.2516177,10.445974,0
15.913885,0.76081264,0
6.314782,6.7228527,1
13.743201,-0.26030552,0
11.68119,10.238999,0
1.5003474,-0.37397042,0
2.02343,-6.3585143,0
15.021203,10.127032,2
17.680868,6.203857,0
9.31611,-3.019257,4
7.7639384,4.072984,0
9.78549,5.0644546,0
2.1696644,9.972789,0
15.175974,-12.404936,10
-0.21084169,9.763587,0
2.0537407,8.787133,0
8.6309,1.6793569,0
3.947949,3.779255,0
6.74989,2.9934301,0
14.225586,7.5391393,0
10.177657,-6.051775,2
5.240598,14.100922,0
15.048428,-12.19819,10
-5.727397,-16.444101,0
-13.396817,4.339608,0
12.768541,4.859326,0
8.965935,3.392472,0
-0.6963705,3.5522912,10
17.678692,6.2186003,0
-9.7868185,0.96627516,0
5.3414135,13.760057,0
10.331075,4.1164465,0
-1.2085598,4.5548086,0
-3.4124174,2.5575216,0
10.248772,18.575325,0
16.84815,-8.550574,0
10.083638,18.747877,0
1.4136823,-0.34670818,0
5.6278143,13.783611,0
11.914842,-13.8498125,0
-1.7654765,18.142231,2
-1.6434114,-13.810919,0
10.979831,-4.040471,0
5.941857,-2.5934503,0
-13.383917,4.351364,0
6.775631,4.901168,0
19.121174,-4.969826,0
10.16549,18.665699,0
9.909989,3.5634797,0
-6.6717896,8.556315,0
15.627972,9.718041,2
11.06362,23.218935,2
18.177834,4.0291142,0
7.111043,-1.7108669,0
-1.6907012,18.14362,2
8.755385,2.1109564,0
6.2176304,8.678314,0
5.1356025,3.8201225,0
0.98810065,17.31645,0
-6.693684,8.578112,0
14.229406,16.730812,4
-9.195769,-6.3480735,0
7.357769,-6.180363,0
11.744103,-6.6766715,10
12.962506,4.6682034,0
0.62663704,-0.7857178,0
10.244227,15.16784,0
7.776381,3.9566503,8
7.587304,-8.743248,10
7.6885695,4.410729,0
-2.0316722,-0.2861835,0
22.821365,0.58296245,0
10.506298,15.91542,0
5.959337,3.041484,0
9.305624,-3.0384862,4
1.5498626,23.052015,2
-5.046757,-5.404474,0
13.937108,-1.1249036,0
-12.855742,9.795171,0
7.077096,-1.7408234,0
12.477611,-0.9872887,0
-2.5198858,9.709196,0
4.899902,15.211812,0
6.556132,5.085612,0
3.2885814,-6.703842,0
20.715557,2.1453123,0
6.652901,3.5091777,0
9.261208,3.002633,0
-7.6598535,10.81745,11
-8.560028,-2.4662893,0
10.470036,-3.5530105,4
5.4734974,26.726614,10
6.397159,-1.9076161,0
6.867743,18.765024,0
14.305633,16.806814,4
-0.14999123,9.364671,0
0.09209794,-1.1074075,0
-1.7161793,12.423179,0
7.680614,4.61741,0
3.8313715,5.393576,0
22.21016,7.640703,0
2.954643,10.346098,0
1.3174549,14.158514,4
2.0908318,-6.1949754,0
3.8487892,5.3617296,0
10.501876,16.789814,0
-2.7207408,-9.209396,0
13.701361,8.341801,0
9.939589,16.751444,0
8.884468,12.826287,4
9.585212,3.9944296,0
-5.4376917,-5.4490395,0
-2.0650136,-0.35661322,0
-0.84518594,10.0931225,0
6.5891433,4.3838506,0
8.98425,5.3201456,0
13.790091,0.1478941,0
-6.738445,0.8070196,2
2.0120404,-6.1467857,0
0.31726176,-1.2687727,0
10.755598,22.981005,2
20.48463,7.0940847,2
15.143435,4.135404,0
-3.6997232,12.122753,0
5.932045,20.25212,0
17.560818,-2.082082,4
-0.8843913,10.114418,0
-5.5962834,3.214509,0
11.235581,20.050053,0
1.9898194,-6.1647367,0
10.38327,15.483217,0
6.2679057,-1.9026226,0
-1.0423708,-5.111279,0
14.75796,6.6505585,0
15.074023,-12.219251,10
8.1772375,4.3657093,0
12.961428,-2.492182,0
5.3275394,5.142495,4
1.2074473,14.094047,4
-3.005332,-3.0151365,0
8.693713,5.4128814,0
10.873303,6.0130734,0
15.549693,1.3540661,0
3.3101432,-6.490545,0
7.9254866,-9.392879,10
5.8585625,7.2462068,0
-9.3419,8.377351,4
9.617007,4.6710587,0
-1.898656,-0.13049106,0
-1.7503636,-13.700963,0
6.185698,-1.3924336,0
-12.85034,9.787864,0
3.9116035,-12.760948,4
4.98593,9.524333,0
2.5044875,19.895943,0
1.8292145,14.286475,4
-9.651092,8.2262535,4
2.3942873,19.791061,0
2.7114933,-7.027517,0
11.293776,-4.118525,0
14.607663,17.112865,4
13.743096,-4.612213,10
17.56897,-2.0906298,4
4.7633634,-13.582295,4
17.936052,9.766563,0
9.299797,-2.996972,4
8.934993,12.944354,4
6.567843,4.4510713,0
7.024363,4.730861,0
10.283753,2.0413828,0
8.578915,1.6022562,0
6.931975,-1.8518338,0
1.0895292,-1.3038807,0
5.7948275,13.272606,0
0.7080978,-1.5638394,0
6.2567444,3.3062892,0
8.605899,-14.087234,10
6.429107,5.2132363,0
7.4412813,3.647487,0
22.847433,0.5967544,0
-6.7082047,8.593378,0
3.8944104,16.658434,0
-2.008036,-0.2593771,0
5.0136995,15.083364,0
3.1190083,-6.5298696,0
0.9187454,17.249659,0
6.4435754,-5.676853,0
-6.7314568,0.4922394,0
16.790369,9.46791,0
23.288332,0.8788255,0
2.083404,23.270168,2
5.9484005,5.642168,0
5.9484434,4.482909,0
6.325674,-1.4054148,0
-1.0344802,-8.695807,0
-9.568927,8.73996,4
3.8649225,17.69006,0
6.3089986,-6.132872,0
-2.6270757,-9.66539,0
10.452223,16.425474,0
5.389222,3.3434792,0
4.8271613,-13.625579,4
5.4395494,3.9729903,0
5.735127,3.5805972,0
1.8125204,14.273833,4
5.4660707,26.734213,10
10.261718,2.0555103,0
15.184145,-12.416272,10
3.4629753,14.354357,0
14.3155155,-5.6433773,0
9.998746,16.861767,0
0.70327145,8.057604,0
14.964009,9.824581,2
9.988854,2.5013757,0
10.552414,16.312216,0
8.432677,-13.901012,10
0.83625925,8.122034,0
7.711499,-5.748541,0
15.26419,3.9927475,0
11.015816,-4.6497927,0
2.9507442,-6.342134,0
6.6179557,1.88766,0
2.8556447,-6.7503805,0
10.300407,18.522139,0
9.018349,2.3712153,3
-5.203651,-5.47297,0
14.61133,17.116047,4
10.860885,17.376621,0
5.709853,2.9748764,0
22.83464,0.5872685,0
-1.6998688,-13.75476,0
8.807633,2.3472173,3
7.282907,20.345964,0
10.24827,18.575079,0
11.203237,19.857538,0
-1.1984843,-8.957305,0
13.323234,-2.9652143,0
-0.874521,10.123509,0
-6.545866,6.270632,4
0.6960111,-1.7024106,0
8.427792,3.328556,0
6.922453,16.91223,0
-4.4720855,-2.339833,0
-4.255015,-6.12013,0
-5.6589704,-6.138051,0
9.821718,11.71049,0
6.350978,-1.3857317,0
-8.452905,-2.5928407,0
8.013832,10.241076,4
1.1696533,-0.91884387,0
15.549263,1.3553653,0
-3.6452043,11.312009,0
11.008922,6.2109337,0
11.005046,6.2120857,0
1.2906613,0.8028005,0
9.582928,4.0236883,0
-1.2018512,4.5580964,0
17.490484,15.237714,0
17.635921,-2.1575685,4
5.552028,2.9297733,0
2.7913024,-17.530558,5
-8.662536,-2.0357518,0
7.3555055,-1.4561337,0
13.042058,4.599095,0
-12.860554,9.801476,0
16.578726,6.327607,0
9.274545,5.121657,0
-2.2379715,12.576795,0
-2.2521405,10.447365,0
3.9707756,-12.7828045,4
1.2827685,0.9696565,0
1.4142485,-1.336835,0
-13.363169,4.372658,0
-7.033058,-3.0421898,0
7.2462044,4.745412,0
-2.8977962,-3.0290275,0
14.058418,-1.0044392,0
10.45156,-5.5547533,2
-2.7687733,1.7068821,0
6.616816,1.8852924,0
-9.658109,8.194244,4
1.8047968,9.621302,0
-8.311661,-2.7391944,0
19.023144,3.378423,0
0.8818157,0.0056402916,0
8.92584,5.132732,0
2.4648383,19.8559,0
9.790772,9.140408,0
5.291187,4.094861,0
8.692607,1.8307958,0
5.4058695,2.992947,0
13.386348,25.296665,0
14.065505,-0.9969275,0
6.5026236,-6.2881875,0
1.5511985,23.053644,2
-4.0026665,-4.860949,0
14.35022,16.85104,4
-8.17224,-2.821185,0
-5.626312,-6.1538415,0
12.022422,5.0372925,0
11.852085,-7.688381,0
4.1162143,3.7297947,0
-11.132877,-5.1292696,0
1.8980507,8.472799,0
-9.649239,8.196431,4
5.1461077,3.8317645,0
2.9587405,-7.1282682,0
9.397066,4.578796,0
-13.384921,4.3514647,0
10.86587,5.8314347,0
19.317347,-5.171926,0
1.1962712,14.101838,4
-5.450773,-10.506625,0
7.9282284,-9.476759,10
19.192842,-5.0438504,0
6.123023,-1.5240067,0
5.930115,20.254831,0
-2.4089503,11.001904,0
6.615773,1.8851315,0
5.0977244,14.181917,0
10.096803,15.263031,0
0.95807064,0.54255396,0
4.0503955,-3.965144,0
8.80522,2.3103292,0
5.642143,2.973526,0
-2.8680987,-15.314292,0
-7.2372746,-2.7445588,0
7.110394,7.114371,0
10.166431,4.1157746,0
6.825052,4.7887416,0
1.7766752,-6.219086,0
7.0459657,-5.7132716,0
8.661735,2.1767712,0
-3.4396644,11.147502,0
-4.1386895,-5.2345853,0
18.16556,4.0431767,0
14.279217,8.081238,0
10.457387,16.757547,0
-1.7882608,18.11904,2
-7.2386503,-2.7515144,0
21.016222,1.8710842,0
19.584408,3.7341485,0
4.2181654,3.6362505,0
13.072188,-2.624096,0
3.616642,16.860687,0
-5.079846,-10.094893,0
6.453718,3.6903136,0
5.915784,13.186654,0
10.0370245,16.139343,0
-2.6010132,-9.823296,0
11.223239,19.982676,0
1.5940102,8.930789,0
8.723349,4.7714543,0
9.928324,11.873469,0
10.715587,-3.7863336,0
3.0549562,-6.3760324,0
9.661289,4.9321756,0
-4.2118454,-2.7882485,0
13.443464,14.585958,0
0.93129706,0.07186404,0
0.7926038,0.61536455,0
7.0668426,-1.7973578,0
-9.646817,8.189436,4
6.615427,1.884358,0
12.909181,-2.4421618,0
10.166799,-6.984947,10
16.848362,9.486394,0
-1.2204058,-8.676512,0
6.8032346,3.0154898,0
4.0840716,-3.9980226,0
-1.7074034,18.131033,2
6.2467995,13.079327,0
7.1159744,7.0714087,0
9.761629,3.5231524,0
-8.549426,-2.4745107,0
-9.487391,8.330569,4
5.9011383,3.4657595,0
10.920961,17.345093,0
-8.623463,-13.376922,0
9.85309,9.380668,0
13.917418,-1.0928954,0
11.991184,-7.8255186,0
10.441809,-5.5777025,2
6.2712774,-1.2211124,0
-1.0642633,-5.0883007,0
7.110998,7.105338,0
8.744526,3.4194922,0
-5.5850487,-6.2637835,0
-2.2494535,10.454517,0
8.30673,4.499781,0
5.273705,14.237778,0
8.355746,3.3528886,0
13.192388,17.851803,0
5.399224,13.450123,0
3.210381,-6.623643,0
-2.6271214,12.930618,0
-3.877532,-4.586791,0
5.4700065,26.74099,10
-8.983286,13.824131,0
-2.5007985,9.831976,0
-1.7899274,18.126032,2
-1.5423424,18.305262,2
1.2855446,-1.0911454,0
2.0838003,23.269245,2
-3.764724,11.910269,0
8.990599,9.116121,0
11.267402,20.09144,0
-1.2088937,-8.687131,0
-6.525365,6.2513266,4
8.686339,5.1127286,0
11.738198,-6.685447,10
9.765036,2.816089,0
19.145494,-4.9947047,0
-2.149291,12.449506,0
6.921613,3.0655446,0
7.199464,-1.7858186,0
4.4778666,15.301928,0
11.839064,-7.6785054,0
-3.5650961,-2.557571,0
17.04343,8.011036,2
8.977667,3.3468604,0
6.4905953,-6.288678,0
6.77756,3.0242245,0
22.20644,-1.9043605,0
19.970646,7.471188,2
5.536173,2.929326,0
9.035781,4.841804,0
3.7985966,3.5864394,0
3.087108,-7.3925776,0
2.5338042,19.924656,0
13.398655,14.532247,0
-9.189732,-6.351914,0
17.45789,15.202973,0
12.9508705,14.658925,0
6.0796843,3.210627,0
14.367064,-0.66925997,0
9.714365,16.4577,0
15.815373,12.80067,7
-3.2429862,12.997981,0
10.329499,16.581682,0
9.932937,5.6036196,0
5.4188933,26.69068,10
9.798956,3.72225,0
6.424389,5.2985644,0
1.6440538,-6.1123714,0
-3.521626,-2.5727797,0
4.793366,15.035674,0
10.404573,15.549604,0
6.3635015,4.716366,0
1.4309057,19.4906,0
23.087626,5.03537,0
8.679503,3.6841695,0
-2.6543274,-9.476089,0
-2.7007124,-9.223341,0
0.3402617,-0.0622318,0
-0.7845422,3.617465,10
1.5397427,23.04493,2
14.267425,7.112991,0
-6.7115006,0.46357423,2
1.6200548,-6.1034713,0
9.824354,9.403251,0
10.090836,15.938385,0
8.728289,3.7094831,0
-3.6590834,12.271373,0
0.3777801,-1.3039588,0
9.876176,16.597748,0
7.6702085,4.04113,0
-3.7479994,11.441072,0
0.84691393,8.12624,0
10.7664,16.897528,0
0.45327833,-1.8540998,0
-5.9387,3.865822,0
9.912151,3.8085995,0
-4.5573354,-2.350426,0
-3.7157762,12.057569,0
6.772039,18.66575,0
-3.4116232,17.04134,2
10.726844,22.955507,2
-4.145702,-6.160354,0
8.647062,1.7176222,0
14.264267,8.085273,0
5.781862,4.45865,0
12.950373,4.676587,0
3.2573898,-6.718493,0
-2.2746015,12.617735,0
-4.5430393,-2.4765916,0
-9.361285,8.39865,4
4.8244843,-13.571052,4
5.9541216,3.0118296,0
5.6573,13.770122,0
19.087862,-4.933376,0
8.225773,5.0169644,0
-0.26942503,5.7595263,0
9.972065,2.508078,0
6.709997,-6.320223,0
8.730098,1.9770259,0
-1.9595484,-0.20603631,0
-4.1107073,-5.046228,0
0.42360622,-1.8844373,0
10.674763,16.68896,0
2.0761366,9.012203,0
1.8852683,-0.9874453,0
-4.4314256,-2.3809035,0
9.842373,3.4483469,0
-1.2112026,4.5538945,0
6.8857126,7.0361857,0
14.202528,8.1600485,0
15.138367,4.147383,0
3.5408351,14.315774,0
15.078784,-12.263247,10
16.131851,-0.10564484,0
10.9810915,-3.8814957,0
0.9417101,0.71073455,0
9.647914,11.627298,0
-2.50358,9.775543,0
-4.637889,-9.685069,0
3.5086756,14.327735,0
15.189837,-11.898788,10
7.487171,4.7079477,0
9.067172,3.0404093,0
1.6468904,7.648252,0
-2.79757,1.6588233,0
17.01375,9.521574,0
19.40228,-5.258234,0
2.2493854,-6.384028,0
0.34066504,-0.06476351,0
-0.93485606,-5.237678,0
23.087564,5.035423,0
-1.8432947,-11.610198,0
-0.1341219,9.682965,0
11.870022,-13.890651,0
12.794416,4.839794,0
14.2641735,8.087914,0
-3.7762203,11.655717,0
13.439878,-3.060742,0
1.2205998,14.103793,4
10.29012,-5.9142647,2
0.92133576,0.045950774,0
15.279205,10.399688,2
8.441681,4.884065,0
-9.188651,-6.3526764,0
12.933082,-2.4775355,0
22.210032,7.6407456,0
0.8833181,17.152277,0
15.949549,0.70212483,0
15.081547,10.225258,2
-5.871369,3.8297095,0
6.533509,15.195453,0
8.966411,4.9779687,0
1.2319713,8.258399,0
3.4228773,14.39784,0
-9.131429,7.9552083,4
-8.652629,-2.0565648,0
13.016582,-2.5642633,0
6.7907324,6.9589252,0
6.5727153,4.445547,0
1.8702546,-0.9615915,0
1.7812684,-0.97522795,0
-0.9991607,-8.764254,0
10.916027,6.004134,0
-4.575039,-2.4781404,0
19.256987,-5.1089864,0
9.179454,3.673454,0
9.8245735,11.713678,0
17.450674,9.559014,0
14.590453,17.095106,4
10.157778,15.827625,0
-4.136741,-6.0354753,0
10.693205,6.29732,0
-6.3934784,-6.062907,0
2.0478837,-6.128677,0
5.6311245,13.532077,0
19.59553,4.2275047,0
-3.3806386,2.4757884,0
10.85929,17.238049,0
2.759405,-7.038785,0
6.4376206,-2.0830164,0
17.019451,9.522376,0
-3.37124,2.4835067,0
9.175019,13.249792,4
14.152154,8.208109,0
6.642189,-2.2067652,0
4.8235774,-13.648054,4
8.783746,2.1662862,0
6.201448,13.203,0
0.935082,0.37276116,0
-4.1561527,-2.8597317,0
-2.5621958,-10.100614,0
-8.184652,-2.8672147,0
1.5359744,23.045486,2
1.5990149,-6.6112475,0
-2.8036516,1.6694986,0
2.8490596,-6.3156066,0
-5.552247,3.1339462,0
-0.86497915,10.102028,0
13.791414,0.1545409,0
23.284832,0.886918,0
-5.9823146,-5.757007,0
11.239631,19.673395,0
18.877317,5.9277945,0
-10.742278,-5.221544,0
-6.6012597,6.313518,4
4.4974227,15.282748,0
6.5220914,5.3113513,0
5.8517337,7.252778,0
-6.6663594,8.55243,0
0.73088425,-0.06702042,0
6.416109,3.2386086,0
10.233096,18.593452,0
-6.8135715,13.153094,4
7.0919843,21.629604,0
-0.2608733,5.7492595,0
-5.725154,-16.445398,0
6.0400815,1.9116917,0
8.640487,5.266273,0
9.206773,2.895624,0
7.194302,-1.6445613,0
2.6603858,-7.005131,0
-1.7806517,18.127926,2
1.4297383,19.490356,0
6.720482,-1.104498,0
-1.4902304,3.8587282,10
15.262373,-11.756432,10
14.227326,8.134936,0
19.186186,-5.0375857,0
-1.8027428,6.818597,0
5.917245,14.384054,0
-2.2551746,12.598532,0
1.51457,-1.1094688,0
10.876696,-4.0287523,0
12.933372,14.693153,0
4.1719813,-2.0649323,10
4.562444,15.240971,0
-1.6452347,-13.808769,0
3.9575293,17.75003,0
6.8787193,-2.7623842,0
3.9350736,17.740091,0
-6.604899,8.489857,0
6.7351766,2.9417813,0
3.9167807,-12.719737,4
5.3127184,14.752652,0
-1.3779733,14.548128,0
2.3091176,10.062723,0
11.992502,5.0590158,0
19.452564,4.0307913,0
20.717716,2.1303692,0
-1.3784984,14.547853,0
-6.602702,8.487377,0
15.8906,0.79325837,0
13.915303,8.3087435,0
8.89035,5.538199,0
13.441207,14.582111,0
10.277973,15.192495,0
-3.6745114,17.240973,2
-5.725158,-16.445404,0
12.755506,4.854456,0
-1.7965244,-6.6450715,0
5.3707795,5.1403313,4
1.5481858,23.063988,2
-0.20867538,5.6958485,0
5.109725,14.225777,0
1.7459904,-0.8770444,0
-0.3201503,9.861247,0
6.3695307,3.2164903,0
7.013385,2.9221468,0
-5.0473313,-5.43433,0
8.917041,-8.230996,10
6.681307,3.5711548,0
8.881127,12.82105,4
6.1635756,8.612716,0
9.116529,5.1993937,0
9.7529745,3.8389602,0
13.023914,4.615156,0
0.32929587,-1.2806575,0
-5.3245096,-5.5855875,0
0.41389441,-1.8326572,0
10.903821,5.9778543,0
13.746404,-0.25344566,0
-0.20726822,9.502519,0
20.270395,3.595447,0
6.1527014,14.180607,0
19.246428,-5.09827,0
4.638401,15.164048,0
10.112197,5.830857,0
5.9855742,5.618973,0
14.080179,16.58409,4
-1.6748133,18.14697,2
1.9720479,8.57049,0
19.449942,4.040895,0
-10.745251,-5.2214327,0
-5.4791965,-5.180851,0
-2.5664237,9.763384,0
-13.590662,4.1470456,12
5.6198163,2.9482825,0
10.194166,16.639578,0
9.897106,3.575634,0
-1.5836756,18.277445,2
10.838662,6.103266,0
0.6692916,-1.7295841,0
-5.5429697,-6.900983,0
8.465869,10.465106,2
-4.788712,14.515462,0
4.059336,17.830477,0
13.341336,14.051208,0
15.265652,3.9960945,0
6.1930876,6.6283226,6
17.680534,6.1914663,0
5.3231,3.3160963,0
8.970721,5.156919,0
-5.9242625,3.842089,0
6.350647,5.100652,0
-4.4864125,-2.3805351,0
-4.3199067,-5.9602084,0
-2.767806,1.7082217,0
6.2410383,8.702652,0
22.209959,7.640723,0
-3.0806935,-2.9559808,0
13.0745,-2.6364706,0
8.385241,24.96423,10
10.763738,22.95875,2
1.6350015,-6.1063323,0
6.676453,3.5264037,0
8.495809,3.5858026,0
7.017117,2.9193861,0
6.773577,3.0229006,0
3.9716625,3.8602042,0
18.886713,0.22452104,0
-5.5992675,3.2138166,0
8.024585,10.251084,4
10.746156,22.976236,2
8.047975,4.534048,0
-7.0243964,-3.0572736,0
6.8728943,16.947414,0
-6.6899233,8.574686,0
1.4833629,-0.23239732,0
-1.0555364,-8.860054,0
1.6152381,-6.691603,0
6.722008,-2.8284056,0
6.8230786,6.9868655,0
7.709214,-5.7507815,0
13.215147,14.030618,7
7.244408,-1.5962082,0
10.909069,2.9246125,0
2.0025191,-6.344914,0
-6.484504,8.362645,0
19.449986,3.4050076,0
-1.9260856,3.411383,10
-1.5335615,18.314177,5
5.731566,4.181375,0
-2.7334533,11.084598,0
-11.099824,-5.0995464,0
14.331073,16.83169,4
19.047123,3.3959358,0
12.020204,5.0391045,0
9.1911545,13.234165,4
6.514098,6.0482626,0
3.8308783,-12.65001,4
7.136488,-2.590441,0
0.8626952,17.090506,0
10.9126,6.002092,0
5.998942,-2.5486977,0
-2.2494397,10.444888,0
8.831146,5.1647506,0
0.052843757,-0.85531336,0
14.143174,16.64531,4
0.45972502,-1.8720084,0
1.3840088,-1.3630061,0
7.0059624,-2.7033129,0
-1.8484629,-11.613459,0
14.299859,-5.6329026,0
-3.5705543,-2.5912917,0
12.647165,14.960718,0
-3.8541965,-4.5588574,0
2.3923705,10.066574,0
8.727146,2.43074,3
17.921083,9.621319,0
0.46844375,-1.9060602,0
-0.561403,-5.706013,0
-3.666774,-4.0882816,0
6.690787,3.5152335,0
14.116417,-0.93846375,0
4.3040285,3.6819127,0
6.8601446,18.755196,0
10.802729,16.730608,0
20.486145,7.091694,2
-4.241911,-5.0851746,0
6.7881427,3.1226187,0
1.8165379,9.66049,0
0.96050364,17.235645,0
-9.427514,4.260573,2
-8.970928,13.830258,0
-5.3068147,-5.6031833,0
-8.478432,-2.5617168,0
-1.1988419,4.561331,0
20.483084,7.0966425,2
10.194982,18.63442,0
5.1239285,14.102059,0
17.65937,-2.1810195,4
10.229029,-3.2547333,0
9.164674,13.267001,4
5.94591,-2.0221121,0
18.935617,0.109410435,0
15.080988,-12.245222,10
5.402477,5.072798,4
0.9650176,0.5137547,0
1.0347949,-0.9445096,0
2.0075538,8.653454,0
7.0639644,4.7090893,0
10.265456,15.146957,0
3.7987633,14.554051,0
2.18806,9.991038,0
-3.708734,-4.2955794,0
8.357517,4.9352574,0
3.5156114,14.387698,0
18.932266,0.12010336,0
3.770733,3.6147904,0
5.3583713,13.460562,0
7.06917,-2.0021234,0
15.617516,9.732,2
7.0742636,6.9611773,0
4.0931244,3.7616644,0
-3.906793,-2.5065768,0
8.088117,4.857734,0
13.911264,-1.1503267,0
4.1788096,3.6167643,0
15.556964,1.3447782,0
-3.8784008,-4.598853,0
6.968955,-1.7846065,0
8.333785,25.016443,10
-5.777034,3.5715203,0
15.138052,4.1435747,0
22.209616,-1.9079382,0
5.998913,13.501868,0
9.63729,11.62286,0
6.958429,4.6291122,0
6.912312,7.0705285,0
5.1324954,9.386167,0
-0.97497976,-8.678008,0
8.895369,-8.188587,10
1.1060022,-1.3539944,0
13.246517,-2.8552835,0
6.805826,3.255632,0
-6.194811,15.319715,0
20.711502,2.1238358,0
-2.517965,9.673702,0
-8.974069,13.809905,0
5.773552,4.663248,0
8.780385,2.1723363,0
6.089773,-1.5561975,0
6.4701796,4.647944,0
-1.9149433,-0.1622442,0
5.1592216,14.996099,0
-6.2044725,15.3315325,0
9.67275,5.0940685,0
-3.068893,-2.9177003,0
9.204545,13.232589,4
19.396969,-5.253408,0
-1.2391778,-8.704226,0
11.670196,10.245963,0
-2.211584,12.511405,0
10.757173,22.981583,2
16.132643,-0.5067156,0
18.920553,0.13467734,0
-8.984116,13.851316,0
9.972956,5.6599784,0
-0.87592626,10.111265,0
5.5146656,26.70933,10
6.785144,18.678547,0
9.368783,5.6778293,0
11.744376,-6.679526,10
2.0433273,9.103531,0
23.450798,0.80104494,0
5.9087906,20.276064,0
5.7189307,4.5434537,0
10.376382,6.017267,0
19.661745,3.349777,0
-1.6172805,18.184698,2
-6.6222143,6.3346434,4
-9.58018,8.723024,4
5.5169973,13.493717,0
5.840758,3.0255265,0
12.832489,-2.405009,0
13.948808,-1.1200101,0
10.7071085,6.295274,0
0.15268068,7.8077292,0
-1.4031382,4.0726376,0
10.578463,-5.16674,2
-1.639955,-13.814317,0
13.991359,-1.0787241,0
1.991168,-6.20578,0
-4.3043666,-6.13362,0
13.744599,-0.25882456,0
10.482249,16.28209,0
11.076204,23.229862,2
11.815711,-7.654707,0
8.30702,25.04087,10
2.029932,23.256771,2
5.3638096,3.028981,0
6.8681893,3.6537926,0
2.4768243,19.868765,0
-7.848028,-2.6675851,0
0.46561182,-0.057651427,0
-12.835465,9.768067,0
-4.393135,-2.8663588,0
-3.7342415,-4.3210206,0
5.0235276,9.488804,0
13.037714,-2.5910735,0
1.2698684,-1.1166493,0
5.506428,26.694717,10
1.5514928,23.071089,2
9.461969,-3.1487663,0
6.947792,-2.4196608,0
3.6443796,16.827173,0
1.8045626,9.618672,0
8.737438,4.803555,0
-1.6729801,-13.782281,0
0.72251254,-1.680147,0
6.6796346,3.5348206,0
5.781484,4.6600595,0
-6.1924396,15.332244,0
-3.4032955,17.037117,2
10.277008,-3.2789903,4
6.074012,4.2345104,0
-2.9624012,-3.0409045,0
1.3409947,11.714008,0
9.467512,3.138782,0
-3.0711763,-2.9077559,0
4.145671,5.1617713,0
4.887946,-13.49964,4
7.3115277,-2.3680098,0
6.1330447,-1.9124068,0
-6.605028,8.490202,0
11.85745,-7.6944947,0
0.61726743,8.001022,0
-12.859346,9.799722,0
8.7687645,4.8126683,0
3.98584,17.796976,0
1.6353621,7.640499,0
3.085087,-6.382954,0
0.8971163,-0.000118373326,0
-12.860294,9.801631,0
-6.557489,0.13036032,2
6.3963437,-1.905272,0
-9.454419,8.530006,4
-3.4732242,17.088795,2
22.825268,0.57461125,0
3.816693,16.762835,0
3.927381,3.7942748,0
-4.5276146,-2.3881283,0
-9.788842,0.9667507,0
0.46417105,-1.876578,0
10.70561,2.9191966,0
9.807935,9.365975,0
0.16198088,7.787937,0
1.7936397,-1.1163027,0
-2.2740397,10.336704,0
10.004409,3.7289245,0
-2.1314044,10.73151,0
2.498339,19.88955,0
-0.68822575,-5.540114,0
1.7186521,-0.9249204,0
9.072864,3.3486254,0
13.965736,-1.1029736,0
8.942003,12.968506,4
-1.5579607,18.295168,2
4.0161552,17.81219,0
-4.362256,-5.891756,0
0.07245509,-0.99101794,0
20.558094,16.534637,0
10.183012,-6.045302,2
20.556831,10.421372,0
-11.129491,-5.126694,0
12.011015,5.0424004,0
6.3691754,3.2090275,0
4.846763,-13.642183,4
6.61952,1.9048755,0
-13.621331,4.1164546,12
6.0930686,-1.6381288,0
9.298759,9.17496,0
12.931778,4.6894875,0
-2.913113,13.058341,0
2.231158,-6.483652,0
3.8386736,5.401384,0
8.944705,5.4952135,0
-5.615029,-6.1520267,0
18.919533,0.13688459,0
17.655582,-2.1772022,4
6.3837023,6.6654463,0
7.1584916,-1.3367801,0
8.085716,4.3369226,0
5.107531,9.410049,0
-4.4480543,-5.8808475,0
5.2644963,14.10341,0
-1.9180436,-0.1562439,0
8.925923,2.3367486,3
8.354607,24.995478,10
14.272502,8.084086,0
-9.5809765,8.71655,4
10.861628,2.9107792,0
10.748281,-4.0408125,0
-0.5760055,-5.659849,0
5.150229,13.918394,0
-0.9768271,-8.604979,0
11.734415,-6.6918526,10
11.842429,-7.6807666,0
13.933837,-1.1406025,0
1.2494849,-1.4981188,0
